ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_1_PRE_KG,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2019.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00006,1,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,50.0,000,CARGA,09,25.0,0.0,000,, ,,,50.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00029,5,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,240.0,000,KILO,12,1.0,0.0,000,, ,,,240.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00041,6,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,150.0,000,KILO,12,1.0,0.0,000,, ,,,150.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00048,7,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,130.0,000,KILO,12,1.0,0.0,000,, ,,,130.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00052,8,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,110.0,000,KILO,12,1.0,0.0,000,, ,,,110.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00062,9,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,ARROZ CASCARA,2101.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,5.0,000,QUINTAL,18,50.0,0.0,000,, ,,,5.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00075,11,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,10.0,000,SACO,19,30.0,0.0,000,, ,,,10.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00083,12,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAMOTE,2603.0,RASTROJO DE CAMOTE,4120.0,10.0,000,QUINTAL,18,50.0,0.0,000,, ,,,10.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00095,13,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,5.0,000,QUINTAL,18,50.0,0.0,000,, ,,,5.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00095,13,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CAMOTE,2603.0,RASTROJO DE CAMOTE,4120.0,10.0,000,MANTADA,15,30.0,0.0,000,, ,,,10.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,01,AYABACA,00340,00100,14,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CAMOTE,2603.0,RASTROJO DE CAMOTE,4120.0,15.0,000,MANTADA,15,15.0,0.0,000,, ,,,15.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00004,1,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,25.0,000,CARGA,09,20.0,0.0,000,, ,,,25.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00019,2,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,20.0,000,KILO,12,1.0,0.0,000,, ,,,20.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00061,5,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,15.0,0.0,000,, ,,,15.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00075,7,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,15.0,0.0,000,, ,,,15.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00090,8,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,20.0,0.0,000,, ,,,15.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00105,10,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612.0,RASTROJO DE PAPA,4130.0,2.0,000,QUINTAL,18,50.0,0.0,000,, ,,,2.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00122,11,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,20.0,0.0,000,, ,,,15.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00135,12,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,25.0,000,CARGA,09,12.0,0.0,000,, ,,,25.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,01,AYABACA,00343,00149,13,,Completa,Sierra,Sierra Norte,79.025,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,25.0,000,KILO,12,1.0,0.0,000,, ,,,25.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,07,PAIMAS,00368,00031,5,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,100.0,000,KILO,12,1.0,0.0,000,, ,,,100.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,07,PAIMAS,00368,00042,6,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,80.0,000,KILO,12,1.0,0.0,000,, ,,,80.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,07,PAIMAS,00368,00092,13,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,160.0,000,KILO,12,1.0,0.0,000,, ,,,160.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,07,PAIMAS,00372,00022,2,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,35.0,000,CARGA,09,40.0,0.0,000,, ,,,0.0,000,35.0,000, 
2019.0,20,PIURA,02,AYABACA,07,PAIMAS,00372,00038,3,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,QUINTAL,18,50.0,0.0,000,, ,,,10.0,000,10.0,000, 
2019.0,20,PIURA,02,AYABACA,07,PAIMAS,00372,00050,4,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,25.0,000,QUINTAL,18,50.0,0.0,000,, ,,,0.0,000,25.0,000, 
2019.0,20,PIURA,02,AYABACA,07,PAIMAS,00372,00108,9,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,48.0,000,QUINTAL,18,50.0,0.0,000,, ,,,25.0,000,23.0,000, 
2019.0,20,PIURA,02,AYABACA,07,PAIMAS,00372,00109,10,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,10.0,000,SACO,19,50.0,0.0,000,, ,,,0.0,000,10.0,000, 
2019.0,20,PIURA,02,AYABACA,07,PAIMAS,00372,00136,12,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,25.0,000,QUINTAL,18,50.0,0.0,000,, ,,,25.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,08,SAPILLICA,00397,00010,2,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,7.0,000,QUINTAL,18,50.0,0.0,000,, ,,,0.0,000,7.0,000, 
2019.0,20,PIURA,02,AYABACA,08,SAPILLICA,00397,00035,6,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,12.0,000,QUINTAL,18,50.0,0.0,000,, ,,,12.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,08,SAPILLICA,00397,00043,8,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,170.0,000,KILO,12,1.0,0.0,000,, ,,,170.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,08,SAPILLICA,00397,00065,12,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,12.0,000,QUINTAL,18,50.0,0.0,000,, ,,,12.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,08,SAPILLICA,00397,00072,13,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,18.0,000,QUINTAL,18,50.0,18.0,000,0.0,50,9.0,0.01,0.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,08,SAPILLICA,00397,00081,14,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,35.0,000,QUINTAL,18,50.0,0.0,000,, ,,,35.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00399,00005,1,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,150.0,000,KILO,12,1.0,0.0,000,, ,,,0.0,000,150.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00399,00019,2,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,600.0,000,KILO,12,1.0,0.0,000,, ,,,600.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00399,00031,3,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,200.0,000,KILO,12,1.0,0.0,000,, ,,,200.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00399,00039,4,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,800.0,000,KILO,12,1.0,0.0,000,, ,,,100.0,000,700.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00399,00047,5,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,KILO,12,1.0,0.0,000,, ,,,10.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00399,00058,6,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1700.0,000,KILO,12,1.0,0.0,000,, ,,,1700.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00399,00088,8,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,350.0,000,KILO,12,1.0,0.0,000,, ,,,350.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00399,00096,9,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,120.0,000,KILO,12,1.0,0.0,000,, ,,,0.0,000,120.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00399,00104,10,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,900.0,000,KILO,12,1.0,0.0,000,, ,,,500.0,000,400.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00399,00109,11,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,280.0,000,KILO,12,1.0,0.0,000,, ,,,100.0,000,180.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00399,00129,12,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,200.0,000,KILO,12,1.0,0.0,000,, ,,,0.0,000,200.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00399,00145,13,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,700.0,000,KILO,12,1.0,0.0,000,, ,,,350.0,000,350.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00399,00160,14,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,170.0,000,KILO,12,1.0,0.0,000,, ,,,0.0,000,170.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00002,1,,Completa,Sierra,Sierra Norte,93.39318181818183,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,120.0,000,KILO,12,1.0,0.0,000,, ,,,120.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00008,2,,Completa,Sierra,Sierra Norte,93.39318181818183,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,120.0,000,KILO,12,1.0,0.0,000,, ,,,120.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00015,3,,Completa,Sierra,Sierra Norte,93.39318181818183,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,350.0,000,KILO,12,1.0,0.0,000,, ,,,350.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00018,4,,Completa,Sierra,Sierra Norte,93.39318181818183,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,450.0,000,KILO,12,1.0,0.0,000,, ,,,450.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00023,5,,Completa,Sierra,Sierra Norte,93.39318181818183,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,QUINTAL,18,50.0,0.0,000,, ,,,5.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00029,6,,Completa,Sierra,Sierra Norte,93.39318181818183,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,7.0,000,QUINTAL,18,50.0,0.0,000,, ,,,5.0,000,2.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00044,8,,Completa,Sierra,Sierra Norte,93.39318181818183,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,200.0,000,KILO,12,1.0,0.0,000,, ,,,200.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00050,9,,Completa,Sierra,Sierra Norte,93.39318181818183,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,550.0,000,KILO,12,1.0,0.0,000,, ,,,0.0,000,550.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00057,10,,Completa,Sierra,Sierra Norte,93.39318181818183,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,550.0,000,KILO,12,1.0,0.0,000,, ,,,550.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00072,12,,Completa,Sierra,Sierra Norte,93.39318181818183,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,350.0,000,KILO,12,1.0,0.0,000,, ,,,350.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00008,1,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,KILO,12,1.0,0.0,000,, ,,,50.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00009,2,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1.0,000,CARGA,09,25.0,0.0,000,, ,,,1.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00042,5,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1.0,000,CARGA,09,25.0,0.0,000,, ,,,1.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00082,8,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,CARGA,09,20.0,0.0,000,, ,,,10.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00003,1,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,80.0,000,KILO,12,1.0,0.0,000,, ,,,80.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00014,2,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,170.0,000,KILO,12,1.0,0.0,000,, ,,,170.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00023,3,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,130.0,000,KILO,12,1.0,0.0,000,, ,,,130.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00027,4,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,80.0,000,KILO,12,1.0,0.0,000,, ,,,80.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00035,5,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,160.0,000,KILO,12,1.0,0.0,000,, ,,,160.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00037,6,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,220.0,000,KILO,12,1.0,0.0,000,, ,,,220.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00051,8,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,180.0,000,KILO,12,1.0,0.0,000,, ,,,180.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00058,9,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,230.0,000,KILO,12,1.0,0.0,000,, ,,,230.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00064,10,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,260.0,000,KILO,12,1.0,0.0,000,, ,,,260.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00074,11,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,80.0,000,KILO,12,1.0,0.0,000,, ,,,80.0,000,0.0,000, 
2019.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00096,14,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,120.0,000,KILO,12,1.0,0.0,000,, ,,,120.0,000,0.0,000, 
