ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P404AA_6,P410AA,P410AB1,P410AB2,P410AC_CANT_1,P410AC_CANT_2,P410AD,P410AD1,P410AE,OMICAP400_02
2019.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06195,00112,2,Granja avicola,Completa,Selva,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,2.0,0.0,0.0,060,3000.0,Manual?,Pozo, 
2019.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06195,00146,7,Granja avicola,Completa,Selva,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,1.0,1.0,0.0,012,1200.0,Manual?,Pozo, 
2019.0,22,SAN MARTÍN,08,RIOJA,05,PARDO MIGUEL,06236,00153,3,Persona natural,Completa,Selva,,3.6267281105990783,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,10.0,0.0,0.0,400,4000.0,Manual?,Río/riachuelo, 
2019.0,22,SAN MARTÍN,08,RIOJA,09,YURACYACU,06296,00072,2,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,7.0,0.0,0.0,070,2800.0,Manual?,Río/riachuelo, 
2019.0,22,SAN MARTÍN,08,RIOJA,09,YURACYACU,06296,00072,2,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,17.0,0.0,0.0,500,250.0,Manual?,Río/riachuelo, 
2019.0,22,SAN MARTÍN,08,RIOJA,09,YURACYACU,06296,00072,2,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Pase,Granja avícola de pavos de engorde,2.0,0.0,0.0,005,100.0,Manual?,Río/riachuelo, 
2019.0,22,SAN MARTÍN,08,RIOJA,09,YURACYACU,06296,00072,2,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Centro de engorde vacuno,1.0,0.0,0.0,200,80.0,Manual?,Río/riachuelo, 
2019.0,22,SAN MARTÍN,08,RIOJA,09,YURACYACU,06296,00072,2,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,2.0,0.0,0.0,020,1200.0,Manual?,Río/riachuelo, 
2019.0,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06372,00104,1,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,5.0,2.0,1.0,000,2500.0,Manual?,Pozo, 
2019.0,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06372,00104,1,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,8.0,3.0,1.0,000,50000.0,Manual?,Pozo, 
2019.0,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06373,00035,2,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,8.0,16.0,6.0,000,125000.0,Automatico?,Pozo, 
2019.0,22,SAN MARTÍN,01,MOYOBAMBA,02,CALZADA,06386,00055,2,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,16.0,3.0,4.0,000,10000.0,Manual?,Pozo, 
2019.0,22,SAN MARTÍN,01,MOYOBAMBA,02,CALZADA,06386,00055,2,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,34.0,8.0,15.0,000,578000.0,Automatico?,Pozo, 
2019.0,22,SAN MARTÍN,01,MOYOBAMBA,02,CALZADA,06386,00055,2,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,9.0,16.0,6.0,000,126000.0,Automatico?,Pozo, 
2019.0,22,SAN MARTÍN,05,LAMAS,10,TABALOSOS,06524,00095,1,Granja avicola,Completa,Selva,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja porcina,1.0,0.0,0.0,020,60.0,Manual?,Red pública, 
2019.0,22,SAN MARTÍN,05,LAMAS,10,TABALOSOS,06524,00095,1,Granja avicola,Completa,Selva,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja avícola de pollo de engorde,0.0,2.0,0.0,020,1000.0,Manual?,Red pública, 
2019.0,22,SAN MARTÍN,05,LAMAS,10,TABALOSOS,06524,00095,1,Granja avicola,Completa,Selva,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,0.0,1.0,0.0,010,500.0,Manual?,Red pública, 
2019.0,22,SAN MARTÍN,05,LAMAS,05,CUÑUMBUQUI,06540,00002,1,Persona natural,Completa,Selva,,3.6267281105990783,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,2.0,0.0,0.0,250,82.0,Manual?,Río/riachuelo, 
2019.0,22,SAN MARTÍN,05,LAMAS,05,CUÑUMBUQUI,06540,00086,3,Persona natural,Completa,Selva,,3.6267281105990783,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Pase,Centro de engorde vacuno,2.0,0.0,0.0,083,93.0,Manual?,Manantial, 
2019.0,22,SAN MARTÍN,05,LAMAS,05,CUÑUMBUQUI,06540,00107,4,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,1.0,0.0,0.0,024,1000.0,Manual?,Red pública, 
2019.0,22,SAN MARTÍN,05,LAMAS,05,CUÑUMBUQUI,06540,00107,4,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Pase,Centro de engorde vacuno,5.0,0.0,0.0,266,296.0,Manual?,Red pública, 
2019.0,22,SAN MARTÍN,05,LAMAS,05,CUÑUMBUQUI,06540,00121,6,Persona natural,Completa,Selva,,3.6267281105990783,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,320,61.0,Manual?,Río/riachuelo, 
2019.0,22,SAN MARTÍN,09,SAN MARTIN,03,CACATACHI,06545,00058,1,Granja avicola,Completa,Selva,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,2.0,2.0,0.0,410,48000.0,Manual?,Manantial, 
2019.0,22,SAN MARTÍN,09,SAN MARTIN,03,CACATACHI,06545,00147,2,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,2.0,7.0,0.0,494,34400.0,Manual?,Manantial, 
2019.0,22,SAN MARTÍN,09,SAN MARTIN,03,CACATACHI,06547,00059,3,Granja avicola,Completa,Selva,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,1.0,0.0,012,1000.0,Manual?,Red pública, 
2019.0,22,SAN MARTÍN,09,SAN MARTIN,10,MORALES,06549,00141,1,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Pase,Centro de engorde vacuno,5.0,0.0,0.0,150,167.0,Manual?,Río/riachuelo, 
2019.0,22,SAN MARTÍN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,06560,00060,1,Granja avicola,Completa,Selva,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,2.0,1.0,0.0,238,40446.0,Manual?,Manantial, 
2019.0,22,SAN MARTÍN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,06561,00076,2,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,8.0,4.0,1.0,477,123534.0,Manual?,Manantial, 
2019.0,22,SAN MARTÍN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,06563,00089,3,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,0.0,0.0,040,100.0,Manual?,Pozo, 
2019.0,22,SAN MARTÍN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,06563,00089,3,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,6.0,0.0,0.0,985,170583.0,Automatico?,Pozo, 
2019.0,22,SAN MARTÍN,09,SAN MARTIN,13,SAUCE,06594,00825,1,Persona natural,Completa,Selva,,3.6267281105990783,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,500,180.0,Manual?,Río/riachuelo, 
2019.0,22,SAN MARTÍN,07,PICOTA,01,PICOTA,06617,00103,5,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padre de engorde,20.0,0.0,1.0,360,161960.0,Automatico?,Red pública, 
2019.0,22,SAN MARTÍN,07,PICOTA,01,PICOTA,06617,00103,5,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,72.0,0.0,11.0,520,1308262.0,Automatico?,Red pública, 
2019.0,22,SAN MARTÍN,07,PICOTA,01,PICOTA,06617,00103,5,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,9.0,0.0,1.0,080,161960.0,Manual?,Río/riachuelo, 
2019.0,22,SAN MARTÍN,07,PICOTA,09,TINGO DE PONASA,06621,00021,1,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Pase,Centro de engorde vacuno,6.0,0.0,0.0,350,389.0,Manual?,Río/riachuelo, 
2019.0,22,SAN MARTÍN,07,PICOTA,09,TINGO DE PONASA,06621,00021,1,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,0.0,0.0,008,10.0,Manual?,Río/riachuelo, 
2019.0,22,SAN MARTÍN,03,EL DORADO,02,AGUA BLANCA,06670,00048,1,Persona natural,Completa,Selva,,3.6267281105990783,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,2.0,0.0,0.0,030,35.0,Manual?,Río/riachuelo, 
2019.0,22,SAN MARTÍN,06,MARISCAL CACERES,01,JUANJUI,06749,00045,2,Granja avicola,Completa,Selva,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,1.0,0.0,050,2000.0,Manual?,Red pública, 
2019.0,22,SAN MARTÍN,02,BELLAVISTA,01,BELLAVISTA,06802,00023,1,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja avícola de pollo de engorde,0.0,1.0,0.0,024,2000.0,Manual?,Río/riachuelo, 
2019.0,22,SAN MARTÍN,02,BELLAVISTA,01,BELLAVISTA,06802,00023,1,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja porcina,1.0,0.0,0.0,040,30.0,Manual?,Río/riachuelo, 
2019.0,22,SAN MARTÍN,02,BELLAVISTA,01,BELLAVISTA,06802,00023,1,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Pase,Centro de engorde vacuno,4.0,0.0,0.0,120,133.0,Manual?,Río/riachuelo, 
2019.0,13,LA LIBERTAD,04,CHEPEN,03,PUEBLO NUEVO,06965,00098,3,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,18.0,0.0,4.0,000,252379.0,Manual?,Pozo, 
2019.0,13,LA LIBERTAD,04,CHEPEN,02,PACANGA,06982,00083,8,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,8.0,1.0,1.0,200,100000.0,Manual?,Pozo, 
2019.0,13,LA LIBERTAD,04,CHEPEN,02,PACANGA,06982,00083,8,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,60.0,20.0,5.0,500,5000.0,Manual?,Pozo, 
2019.0,13,LA LIBERTAD,07,PACASMAYO,03,JEQUETEPEQUE,07015,00077,1,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,30.0,5.0,10.0,000,2700.0,Automatico?,Pozo, 
2019.0,13,LA LIBERTAD,07,PACASMAYO,03,JEQUETEPEQUE,07015,00111,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,10.0,1.0,3.0,500,210000.0,Manual?,Pozo, 
2019.0,13,LA LIBERTAD,07,PACASMAYO,04,PACASMAYO,07045,00006,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padre de engorde,280.0,18.0,14.0,640,732000.0,Manual?,Cisterna, 
2019.0,13,LA LIBERTAD,07,PACASMAYO,01,SAN PEDRO DE LLOC,07046,00001,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,12.0,1.0,1.0,716,156000.0,Manual?,Pozo, 
2019.0,13,LA LIBERTAD,07,PACASMAYO,01,SAN PEDRO DE LLOC,07046,00048,2,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,4.0,4.0,0.0,064,3200.0,Manual?,Pozo, 
2019.0,13,LA LIBERTAD,07,PACASMAYO,01,SAN PEDRO DE LLOC,07052,00081,5,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,253.0,0.0,43.0,010,4301000.0,Automatico?,Pozo, 
2019.0,13,LA LIBERTAD,07,PACASMAYO,01,SAN PEDRO DE LLOC,07052,00081,5,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padre de engorde,11.0,0.0,1.0,742,480000.0,Automatico?,Pozo, 
2019.0,13,LA LIBERTAD,07,PACASMAYO,01,SAN PEDRO DE LLOC,07052,00081,5,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,23.0,0.0,4.0,140,414000.0,Automatico?,Pozo, 
2019.0,13,LA LIBERTAD,02,ASCOPE,06,RAZURI,07055,00044,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,6.0,2.0,0.0,960,57394.0,Manual?,Pozo, 
2019.0,13,LA LIBERTAD,02,ASCOPE,06,RAZURI,07059,00058,4,Empresa,Completa,Costa,,7.065420560747663,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Granja avícola de gallina de postura,1.0,0.0,0.0,120,10000.0,Manual?,Pozo, 
2019.0,13,LA LIBERTAD,02,ASCOPE,06,RAZURI,07059,00058,4,Empresa,Completa,Costa,,7.065420560747663,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Establo lechero,0.0,4.0,1.0,000,160.0,Manual?,Pozo, 
2019.0,13,LA LIBERTAD,02,ASCOPE,05,PAIJAN,07065,00081,1,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,8.0,0.0,1.0,000,202.0,Manual?,Pozo, 
2019.0,13,LA LIBERTAD,02,ASCOPE,05,PAIJAN,07067,00132,2,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,024,1200.0,Manual?,Río/riachuelo, 
2019.0,13,LA LIBERTAD,02,ASCOPE,08,CASA GRANDE,07075,00053,3,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,11.0,6.0,1.0,466,500.0,Automatico?,Pozo, 
2019.0,13,LA LIBERTAD,02,ASCOPE,08,CASA GRANDE,07075,00053,3,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,43.0,0.0,14.0,600,3700.0,Automatico?,Pozo, 
2019.0,13,LA LIBERTAD,02,ASCOPE,01,ASCOPE,07076,00144,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,285.0,12.0,53.0,473,6200000.0,Automatico?,Pozo, 
2019.0,13,LA LIBERTAD,02,ASCOPE,01,ASCOPE,07076,00144,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padre de engorde,97.0,0.0,17.0,359,733320.0,Manual?,Pozo, 
2019.0,13,LA LIBERTAD,02,ASCOPE,02,CHICAMA,07084,00080,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,92.0,3.0,12.0,000,1150000.0,Manual?,Pozo, 
2019.0,13,LA LIBERTAD,02,ASCOPE,07,SANTIAGO DE CAO,07097,00052,2,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,3.0,1.0,0.0,750,300.0,Manual?,Pozo, 
2019.0,13,LA LIBERTAD,02,ASCOPE,07,SANTIAGO DE CAO,07097,00100,3,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,40.0,2.0,6.0,000,2000.0,Manual?,Pozo, 
2019.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07418,00040,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padre de engorde,28.0,0.0,6.0,048,195300.0,Manual?,Pozo, 
2019.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07418,00040,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja porcina,29.0,0.0,7.0,872,33000.0,Automatico?,Pozo, 
2019.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07418,00040,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja avícola de pollo de engorde,162.0,0.0,35.0,165,3645000.0,Automatico?,Pozo, 
2019.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07418,00058,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,15.0,7.0,3.0,000,98360.0,Automatico?,Pozo, 
2019.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07418,00119,4,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,12.0,0.0,1.0,500,300.0,Manual?,Pozo, 
2019.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07419,00007,5,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,2.0,1.0,0.0,280,70.0,Manual?,Red pública, 
2019.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07419,00023,6,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,14.0,0.0,1.0,680,168000.0,Manual?,Pozo, 
2019.0,13,LA LIBERTAD,01,TRUJILLO,04,HUANCHACO,07419,00026,7,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,13.0,2.0,2.0,438,243755.0,Automatico?,Pozo, 
